52018556,210,5.11,-0.03
52018807,210,5.05,-0.02
52019058,210,5.05,-0.02
52019309,210,5.04,-0.02
52019560,210,5.05,-0.02
52019811,210,5.05,-0.02
52020062,210,5.05,-0.02
52020313,210,5.05,-0.02
52020564,210,5.05,-0.02
52020815,210,5.05,-0.02
52021066,210,5.05,-0.02
52021317,210,5.05,-0.02
52021568,210,5.05,-0.02
52021819,210,5.06,-0.02
52022070,210,5.06,-0.02
52022321,210,5.06,-0.02
52022572,210,5.06,-0.02
52022823,210,5.05,-0.02
52023074,210,5.06,-0.02
52023325,210,5.04,-0.02
52023576,210,5.06,-0.02
52023827,210,5.04,-0.02
52024078,210,5.05,-0.02
52024329,210,5.05,-0.02
52024580,210,5.05,-0.02
52024831,210,5.06,-0.02
52025082,210,5.05,-0.02
52025333,210,5.05,-0.02
52025584,210,5.05,-0.02
52025835,210,5.06,-0.02
52026086,210,5.04,-0.02
52026337,210,5.06,-0.02
52026588,210,5.06,-0.02
52026839,210,5.05,-0.02
52027090,210,5.06,-0.02
52027341,210,5.05,-0.02
52027592,210,5.05,-0.02
52027843,210,5.05,-0.02
52028094,210,5.05,-0.02
52028345,210,5.05,-0.02
52028596,210,5.05,-0.02
52028847,210,5.05,-0.02
52029098,210,5.05,-0.02
52029349,210,5.06,-0.02
52029600,210,5.05,-0.02
52029851,210,5.05,-0.02
52030102,210,5.05,-0.02
52030353,210,5.05,-0.02
52030604,210,5.05,-0.02
52030855,210,5.05,-0.02
52031106,210,5.05,-0.02
52031357,210,5.05,-0.02
52031608,210,5.05,-0.02
52031859,210,5.05,-0.02
52032110,210,5.05,-0.02
52032361,210,5.06,-0.02
52032612,210,5.05,-0.02
52032863,210,5.05,-0.02
52033114,210,5.05,-0.02
52033365,210,5.05,-0.02
52033616,210,5.05,-0.02
52033867,210,5.05,-0.02
52034118,210,5.06,-0.02
52034369,210,5.04,-0.02
52034620,210,5.05,-0.02
52034871,210,5.05,-0.02
52035122,210,5.05,-0.02
52035373,210,5.05,-0.02
52035624,210,5.05,-0.02
52035875,210,5.05,-0.02
52036126,210,5.05,-0.02
52036377,210,5.06,-0.02
52036628,210,5.05,-0.02
52036879,210,5.05,-0.02
52037130,210,5.05,-0.02
52037381,210,5.05,-0.02
52037632,210,5.04,-0.02
52037883,210,5.05,-0.02
52038134,210,5.06,-0.02
52038385,210,5.05,-0.02
52038636,210,5.04,-0.02
52038887,210,5.05,-0.02
52039138,210,5.05,-0.02
52039389,210,5.04,-0.02
52039640,210,5.05,-0.02
52039891,210,5.05,-0.02
52040142,210,5.05,-0.02
52040393,210,5.05,-0.02
52040644,210,5.05,-0.02
52040895,210,5.04,-0.02
52041146,210,5.04,-0.02
52041397,210,5.05,-0.02
52041648,210,5.05,-0.02
52041899,210,5.05,-0.02
52042150,210,5.05,-0.02
52042401,210,5.05,-0.02
52042652,210,5.05,-0.02
52042903,210,5.05,-0.02
52043154,210,5.05,-0.02
52043405,210,5.04,-0.02
52043656,210,5.06,-0.02
52043907,210,5.04,-0.02
52044158,210,5.04,-0.02
52044409,210,5.05,-0.02
52044660,210,5.06,-0.02
52044911,210,5.05,-0.02
52045162,210,5.05,-0.02
52045413,210,5.05,-0.02
52045664,210,5.05,-0.02
52045915,210,5.05,-0.02
52046166,210,5.05,-0.02
52046417,210,5.05,-0.02
52046668,210,5.04,-0.02
52046919,210,5.05,-0.02
52047170,210,5.04,-0.02
52047421,210,5.04,-0.02
52047672,210,5.05,-0.02
52047923,210,5.05,-0.02
52048174,210,5.04,-0.02
52048425,210,5.05,-0.02
52048676,211,5.04,-0.02
52048927,211,5.02,-0.02
52049178,211,5.02,-0.02
52049429,211,5.02,-0.02
52049680,211,5.02,-0.02
52049931,211,5.01,-0.02
52050182,211,5.01,-0.02
52050433,211,5.01,-0.02
52050684,211,5.02,-0.02
52050935,211,5.01,-0.02
52051186,211,5.02,-0.02
52051437,211,5.02,-0.02
52051688,211,5.02,-0.02
52051939,211,5.01,-0.02
52052190,211,5.02,-0.02
52052441,211,5.01,-0.02
52052692,211,5.02,-0.02
52052943,211,5.01,-0.02
52053194,211,5.02,-0.02
52053445,211,5.01,-0.02
52053696,211,5.02,-0.02
52053947,211,5.01,-0.02
52054198,211,5.01,-0.02
52054449,211,5.01,-0.02
52054700,211,5.02,-0.02
52054951,211,5.02,-0.02
52055202,211,5.01,-0.02
52055453,211,5.02,-0.02
52055704,211,5.01,-0.02
52055955,211,5.02,-0.02
52056206,211,5.02,-0.02
52056457,211,5.02,-0.02
52056708,211,5.02,-0.02
52056959,211,5.02,-0.02
52057210,211,5.02,-0.02
52057461,211,5.02,-0.02
52057712,211,5.02,-0.02
52057963,211,5.02,-0.02
52058214,211,5.02,-0.02
52058465,211,5.02,-0.02
52058716,211,5.02,-0.02
52058967,211,5.01,-0.02
52059218,211,5.02,-0.02
52059469,211,5.02,-0.02
52059720,211,5.01,-0.02
52059971,211,5.02,-0.02
52060222,211,5.01,-0.02
52060473,211,5.02,-0.02
52060724,211,5.02,-0.02
52060975,211,5.01,-0.02
52061226,211,5.01,-0.02
52061477,211,5.03,-0.02
52061728,211,5.02,-0.02
52061979,211,5.03,-0.02
52062230,211,5.02,-0.02
52062481,211,5.01,-0.02
52062732,211,5.01,-0.02
52062983,211,5.01,-0.02
52063234,211,5.01,-0.02
52063485,211,5.01,-0.02
52063736,211,5.01,-0.02
52063987,211,5.01,-0.02
52064238,211,5.02,-0.02
52064489,211,5.01,-0.02
52064740,211,5.01,-0.02
52064991,211,5.02,-0.02
52065242,211,5.01,-0.02
52065493,211,5.02,-0.02
52065744,211,5.01,-0.02
52065995,211,5.03,-0.02
52066246,211,5.02,-0.02
52066497,211,5.02,-0.02
52066748,211,5.02,-0.02
52066999,211,5.02,-0.02
52067250,211,5.01,-0.02
52067501,211,5.02,-0.02
52067752,211,5.02,-0.02
52068003,211,5.02,-0.02
