12976355,190,9.42,-0.0
12976605,190,6.84,-0.0
12976856,190,6.5,-0.0
12977107,190,6.54,-0.0
12977358,190,6.54,-0.0
12977609,190,6.54,-0.0
12977860,190,6.54,-0.0
12978111,190,6.55,-0.0
12978362,190,6.55,-0.0
12978613,190,6.55,-0.0
12978864,190,6.55,-0.0
12979115,190,6.54,-0.0
12979366,190,6.54,-0.0
12979617,190,6.54,-0.0
12979868,190,6.54,-0.0
12980119,190,6.55,-0.0
12980370,190,6.54,-0.0
12980621,190,6.55,-0.0
12980872,190,6.55,-0.0
12981123,190,6.54,-0.0
12981374,190,6.55,-0.0
12981625,190,6.55,-0.0
12981876,190,6.54,-0.0
12982127,190,6.55,-0.0
12982378,190,6.54,-0.0
12982629,190,6.54,-0.0
12982880,190,6.55,-0.0
12983131,190,6.54,-0.0
12983382,190,6.55,-0.0
12983633,190,6.55,-0.0
12983884,190,6.54,-0.0
12984135,190,6.55,-0.0
12984386,190,6.54,-0.0
12984637,190,6.55,-0.0
12984888,190,6.54,-0.0
12985139,190,6.55,-0.0
12985390,190,6.54,-0.0
12985641,190,6.55,-0.0
12985892,190,6.54,-0.0
12986143,190,6.55,-0.0
12986394,190,6.54,-0.0
12986645,190,6.55,-0.0
12986896,190,6.55,-0.0
12987147,190,6.54,-0.0
12987398,190,6.55,-0.0
12987649,190,6.54,-0.0
12987900,190,6.54,-0.0
12988151,190,6.54,-0.0
12988402,190,6.54,-0.0
12988653,190,6.54,-0.0
12988904,190,6.54,-0.0
12989155,190,6.54,-0.0
12989406,190,6.54,-0.0
12989657,190,6.54,-0.0
12989908,190,6.54,-0.0
12990159,190,6.55,-0.0
12990410,190,6.54,-0.0
12990661,190,6.55,-0.0
12990912,190,6.54,-0.0
12991163,190,6.55,-0.0
12991414,190,6.55,-0.0
12991665,190,6.55,-0.0
12991916,190,6.54,-0.0
12992167,190,6.54,-0.0
12992418,190,6.54,-0.0
12992669,190,6.55,-0.0
12992920,190,6.55,-0.0
12993171,190,6.54,-0.0
12993422,190,6.55,-0.0
12993673,190,6.55,-0.0
12993924,190,6.55,-0.0
12994175,190,6.54,-0.0
12994426,190,6.55,-0.0
12994677,190,6.54,-0.0
12994928,190,6.54,-0.0
12995179,190,6.54,-0.0
12995430,190,6.54,-0.0
12995681,190,6.54,-0.0
12995932,190,6.55,-0.0
12996183,190,6.54,-0.0
12996434,190,6.55,-0.0
12996685,190,6.54,-0.0
12996936,190,6.55,-0.0
12997187,190,6.55,-0.0
12997438,190,6.54,-0.0
12997689,190,6.54,-0.0
12997940,190,6.54,-0.0
12998191,190,6.54,-0.0
12998442,190,6.54,-0.0
12998693,190,6.54,-0.0
12998944,190,6.54,-0.0
12999195,190,6.54,-0.0
12999446,190,6.54,-0.0
12999697,190,6.55,-0.0
12999948,190,6.54,-0.0
13000199,190,6.54,-0.0
13000450,190,6.55,-0.0
13000701,190,6.55,-0.0
13000952,190,6.55,-0.0
13001203,190,6.55,-0.0
13001454,190,6.55,-0.0
13001705,190,6.55,-0.0
13001956,190,6.55,-0.0
13002207,190,6.54,-0.0
13002458,190,6.54,-0.0
13002709,190,6.55,-0.0
13002960,190,6.54,-0.0
13003211,190,6.54,-0.0
